title,video_id,channel_title,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
"Forensic Files (HD) - Season 13, Episode 2 - House Hunting - Full Episode",Lz6Yu6pnnBU,FilmRise True Crime,2021-03-05T22:03:53Z,"In 2006, Texas real estate agent Sarah Anne Walker was found brutally murdered in a model home. Weeks later, a witness came forward who may have seen the killer. Police used forensic hypnosis to help him recall every detail of the man's appearance.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1367297,9613,1077,PT21M45S,hd,public
"Forensic Files (HD) - Season 13, Episode 49 - Pet Rock - Full Episode",PsKIOukO5Qg,FilmRise True Crime,2021-03-05T22:03:55Z,"In 1995, Palm Beach waitress Denise O'Neill is abducted and murdered. Her neighbor Luis Caballero arouses suspicions by his odd behavior toward TV crews covering the crime.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1359928,9242,1035,PT21M16S,hd,public
"Forensic Files (HD) - Season 13, Episode 8 - Constructive Criticism - Full Episode",trZIBnCekUI,FilmRise True Crime,2021-03-05T22:03:53Z,"In 2000, construction manager Darrell North was found dead in his work trailer in Ft. Worth, Texas. When investigators arrived, they found that he had been stabbed 46 times, indicating a personal relationship between the victim and the attacker.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1354970,7790,609,PT21M16S,hd,public
"Forensic Files - Season 12, Episode 6 - Transaction Failed - Full Episode",Rru-D2NacPM,FilmRise True Crime,2022-01-27T22:59:01Z,"When a dedicated, well-respected teacher disappeared, police had to determine if she'd gone on vacation without telling anyone, or if she was the victim of foul play.Â 

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 12:
https://www.youtube.com/watch?v=FEI9_BI3Lxc&list=PLC4mqmKvz1IZCJuxKJkdzpWupAxkvP4Lc","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1344422,8982,1221,PT21M42S,sd,public
"Forensic Files (HD) - Season 13, Episode 33 - Deadly Rebellion - Full Episode",bFE_iRZEnt4,FilmRise True Crime,2021-03-05T22:03:53Z,"Even though their daughter had run away before, she'd always come back. Her parents were sure this time would be no different, but they were wrong.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1334796,8828,890,PT21M15S,hd,public
"Forensic Files (HD) - Season 14, Episode 16 - Gone Ballistic - Full Episode",c6X145kKd4Q,FilmRise True Crime,2021-03-13T00:15:20Z,"In 2008, Colorado real estate developer Alan Helmick was found shot to death at home by his wife Miriam, who then became the prime suspect.


Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1328957,9150,829,PT21M15S,hd,public
"Forensic Files (HD) - Season 13, Episode 41 - Palm Saturday - Full Episode",CEqWbiDRy94,FilmRise True Crime,2021-03-05T22:03:57Z,"In 2007, Brian & Beverly Mauck were found dead in their Graham, Washington home. Using a bloody palm print and shoe prints at the scene, investigators focus their attention on Daniel Tavares, who had previously been inking a tattoo on Brian's back.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1328136,9353,1010,PT21M17S,hd,public
"Forensic Files (HD) - Season 13, Episode 21 - Smiley Face - Full Episode",Ehz2sqllhDo,FilmRise True Crime,2021-03-05T22:03:53Z,"The woman had been sexually assaulted, stabbed repeatedly, and left for dead. When someone who fit that description practically turned himself in, police were sure they had their man... until the DNA evidence proved them wrong.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1325584,9114,953,PT21M15S,hd,public
"Forensic Files (HD) - Season 13, Episode 37 - Hundreds of Reasons - Full Episode",8UBLCSXT0WE,FilmRise True Crime,2021-03-05T22:03:53Z,"An assistant manager of a Florida steakhouse is stabbed to death. It appears to be a robbery gone wrong, but a bloody fingerprint reveals that he knew his killer.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1324062,8657,629,PT21M15S,hd,public
"Forensic Files Season 11, Episode 3 - Just Desserts - Full Episode",m0I65Zi6jq4,FilmRise True Crime,2022-01-20T22:59:44Z,"The prime suspect had a criminal record, and his driver's license was found at the scene of a brutal double-homicide.Â 

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 11:
https://www.youtube.com/watch?v=zqx7WBpf0KM&list=PLC4mqmKvz1IZpgpEvYBjDdm4odRNi-K-0","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1313977,7859,797,PT21M42S,sd,public
"Forensic Files (HD) - Season 13, Episode 27 - Holy Terror - Full Episode",RijM-gB1hGE,FilmRise True Crime,2021-03-05T22:04:14Z,"This episode documents a deadly bombing at a church in Oakwood, Illinois, in December 1997.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1307238,7583,964,PT21M15S,hd,public
"Forensic Files (HD) - Season 13, Episode 3 - Shoot to Thrill - Full Episode",Fk1ZS2bcyhw,FilmRise True Crime,2021-03-05T22:03:53Z,"In 2003, St. Cloud teenager Jason MacLennan returned home after a night out with friends and discovered his father Ken's body lying in a pool of blood.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1295147,7127,650,PT21M45S,hd,public
"Forensic Files - Season 8, Episode 12 - Order Up - Full Episode",mdxDZeNQfpU,FilmRise True Crime,2021-12-16T23:57:57Z,"A man is found dead in his home, and his ex-wife has a perfect alibi. To determine time of death, investigators need to know when the victim ate his last meal. An endocrinologist, a forensic botanist, and a short-order cook answer their question.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1292713,8646,714,PT22M8S,sd,public
"Forensic Files - Season 8, Episode 24 - Nailed - Full Episode",XX9uAI1ZoxE,FilmRise True Crime,2021-12-16T23:57:57Z,"Just weeks before a witness is to testify against the man accused of sexually assaulting her, she is murdered in the front yard of her own home. Investigators immediately suspect her attacker, but they don't have enough evidence to prove his guilt.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1283925,8221,649,PT22M8S,sd,public
"Forensic Files - Season 12, Episode 27 - In the Bag - Full Episode",9uXZgnef5Og,FilmRise True Crime,2022-01-28T22:38:44Z,"After shooting his victims in the head, the killer staged the scene, placed the incriminating evidence into a plastic bag and tossed it into the river.Â 

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 12:
https://www.youtube.com/watch?v=FEI9_BI3Lxc&list=PLC4mqmKvz1IZCJuxKJkdzpWupAxkvP4Lc","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1270757,9319,478,PT21M45S,sd,public
"Forensic Files (HD) - Season 13, Episode 28 - Needle in a Haystack - Full Episode",4DwgvEISM8s,FilmRise True Crime,2021-03-05T22:03:53Z,"This series profiles intriguing crimes where science catches the bad guy. Follow coroners, medical examiners, physicians, law enforcement officials, journalists and legal experts as they put together the pieces of the crime puzzle.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1272472,7904,871,PT21M16S,hd,public
"Forensic Files (HD) - Season 13, Episode 4 - Political Thriller - Full Episode",mVw_wikUl48,FilmRise True Crime,2021-03-05T22:03:53Z,"In 2006, Nevada politician Kathy Augustine died mysteriously during a hard-fought re-election campaign and the medical examiner could neither isolate the cause of death, nor explain the tiny puncture wounds discovered during the autopsy.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1266812,7908,732,PT21M15S,hd,public
"Forensic Files Season 11, Episode 2 - Going for Broke - Full Episode",5yN0omdT54Y,FilmRise True Crime,2022-01-20T22:59:45Z,"A successful stockbroker told his wife he'd be working late, and when he didn't come home, she reported him missing.Â 

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 11:
https://www.youtube.com/watch?v=zqx7WBpf0KM&list=PLC4mqmKvz1IZpgpEvYBjDdm4odRNi-K-0","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1268161,9119,833,PT21M42S,sd,public
"Forensic Files (HD) - Season 13, Episode 31 - Hair Line - Full Episode",Fcrd5iSaxm0,FilmRise True Crime,2021-03-05T22:03:53Z,"Doctors don't know why the young scientist is gravely ill. When tests finally reveal the cause, it's too late to save him. Police hope that lab analysis of his hair, showing when attempts were made on his life and what was used will lead to the killer.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1260382,8115,986,PT21M15S,hd,public
"Forensic Files - Season 7, Episode 38 - House Call - Full Episode",uv_WamHTl-M,FilmRise True Crime,2021-12-10T14:07:28Z,"A murder investigation in Florida crosses jurisdictions from New York and Jamaica. The police rely on cell phone mapping, wiretapping and a host of forensic evidence to link a suspect to a murder.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 7:
https://www.youtube.com/watch?v=VXCQLjkspkg&list=PLC4mqmKvz1IbSwY-t8uYz1m6kx4d1KR8E","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1259233,8422,720,PT22M37S,sd,public
"Forensic Files - Season 10, Episode 22 - A Clean Getaway - Full Episode",mOxSEKbjl50,FilmRise True Crime,2022-01-14T13:38:33Z,"An employee of a dry cleaner was raped and murdered in the store. Police turned to forensic science for the answers they needed.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 10:
https://www.youtube.com/watch?v=WMF2H4dfQGA&list=PLC4mqmKvz1IZGbtqZynVLcjg4fW52Va1M","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1249131,8555,736,PT21M42S,sd,public
"Forensic Files - Season 9, Episode 29 - The Stake-Out - Full Episode",qEkHKe3TfQQ,FilmRise True Crime,2022-01-01T17:03:47Z,"Police are led on a wild goose chase when the wife of a prominent banker is kidnapped. An entomologist's unexpected discovery leads to a new suspect â€” and the realization that ordinary office equipment can leave extraordinary clues.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 9:
https://www.youtube.com/watch?v=vWklw6FIjXg&list=PLC4mqmKvz1IY0qnKUmUsi10rLQQX6Wbi3","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1245018,7818,689,PT21M42S,sd,public
"Forensic Files (HD) - Season 13, Episode 16 - Unmasked - Full Episode",zJl2W3Z18YM,FilmRise True Crime,2021-03-05T22:03:53Z,"A serial rapist is on the loose in a Texas town. No one knew where he'd strike next, but the audacity of his attacks and the escalation of violence against his victims made finding him imperative.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1215386,7773,718,PT21M15S,hd,public
"Forensic Files Season 8, Episode 10 - Dinner and a Movie - Full Episode",R69ecUUfsMQ,FilmRise True Crime,2021-12-16T23:57:57Z,"Time of death becomes pivotal after a pregnant woman is found murdered in her air-conditioned bedroom. A striking similarity between her death and an HBO movie gives examiners the clues they need to thaw out the alibi of a cold-blooded killer.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1211257,8754,730,PT22M8S,sd,public
"Forensic Files (HD) - Season 14, Episode 15 - Trail of a Killer - Full Episode",WwXms27wbfc,FilmRise True Crime,2021-03-13T00:15:19Z,"In 2003, Kathy Lorick was murdered on a Concord, California jogging trail in the middle of the day while talking to her husband on her mobile phone.


Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1207445,8267,564,PT21M15S,hd,public
"Forensic Files (HD) - Season 14, Episode 14 - Fate Date - Full Episode",dO15RsFxPh0,FilmRise True Crime,2021-03-13T00:15:20Z,"In 2004, Rebecca Barney and her soon-to-be ex-husband Fred were found shot to death in their Tulsa, Oklahoma, home, which had been set on fire.


Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1204046,8983,1053,PT21M16S,hd,public
"Forensic Files - Season 8, Episode 37 - Traces of Truth - Full Episode",hUxJ0kc1x8o,FilmRise True Crime,2021-12-16T23:57:57Z,"A computer crash pushes a manufacturing company to the brink of collapse. Investigators must determine if the crash was the result of a sabotage.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5
Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 8:
https://www.youtube.com/watch?v=3gAB0hcY3Z0&list=PLC4mqmKvz1IbdnLKfCt8--pOV0xEpMIP5","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1193151,8422,511,PT22M8S,sd,public
"Forensic Files (HD) - Season 14, Episode 20 - Funeral Services - Full Episode",pe_stsaohh4,FilmRise True Crime,2021-03-13T00:15:19Z,"In 2002, funeral director Lonnie Turner, Sr. was found shot to death. His son Lonnie Jr. became the prime suspect, particularly after it was discovered that the murder was committed with his gun. However, he had an alibi for the time of the murder.


Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1175561,7724,657,PT21M16S,hd,public
"Forensic Files - Season 12, Episode 23 - Disrobed - Full Episode",dgf6msu6mWs,FilmRise True Crime,2022-01-28T22:38:44Z,"The crime scene was especially violent: A husband and wife had been shot to death in their bedroom. Was their 16-year-daughter complicit?

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 12:
https://www.youtube.com/watch?v=FEI9_BI3Lxc&list=PLC4mqmKvz1IZCJuxKJkdzpWupAxkvP4Lc","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1155606,7900,1126,PT21M45S,sd,public
"Forensic Files - Season 1, Episode 1 - The Disappearance of Helle Crafts - Full Episode",4FxascBirfQ,FilmRise True Crime,2021-05-20T22:00:13Z,"Series premiere. A flight attendant went missing and was never seen again. Police proved her husband guilty of murder without finding the body.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#forensicfiles #truecrime

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#forensicfiles #truecrime
Click here to watch Forensic Files - Season 1 - 
https://www.youtube.com/watch?v=4FxascBirfQ&list=PLC4mqmKvz1IaxnvnxtJQm9vz-Fm2EWHJb",,1,1150061,7294,769,PT22M50S,sd,public
"Forensic Files (HD) - Season 13, Episode 35 - Covet Thy Neighbour - Full Episode",4spnf_Lo-lk,FilmRise True Crime,2021-03-05T22:03:53Z,"When a college co-ed vanished without a trace, her fellow students were concerned about her safety and their own.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1151562,7306,760,PT21M15S,hd,public
"Forensic Files - Season 12, Episode 30 - Smoking Out A Killer - Full Episode",rsXMASTYFB8,FilmRise True Crime,2022-01-28T22:45:00Z,"A college senior was found raped and murdered near an unpaved footpath used by students to walk from one side of campus to the other.Â 

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 12:
https://www.youtube.com/watch?v=FEI9_BI3Lxc&list=PLC4mqmKvz1IZCJuxKJkdzpWupAxkvP4Lc","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1148251,8952,632,PT21M45S,sd,public
"Forensic Files Season 11, Episode 8 - Concrete Alibi - Full Episode",0ZLrcrFYnDc,FilmRise True Crime,2022-01-20T22:59:45Z,"An aspiring model turned up dead, and the prime suspect was her boyfriend. When he was eventually cleared, investigators had to dig deeper to find the perpetrator. With the help of a forensic geologist, they identified the most unlikely suspects.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 11:
https://www.youtube.com/watch?v=zqx7WBpf0KM&list=PLC4mqmKvz1IZpgpEvYBjDdm4odRNi-K-0","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1139822,7671,873,PT21M42S,sd,public
"Forensic Files (HD) - Season 13, Episode 34 - Sign of the Crime - Full Episode",hB3c02ciH4A,FilmRise True Crime,2021-03-05T22:03:55Z,"In little more than a month, two women who lived in the same apartment complex were brutally murdered. The similarities of the crime scenes led police to conclude they were dealing with a serial killer who harbored an intense hatred of women.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1141227,7348,742,PT21M15S,hd,public
"Forensic Files (HD) - Season 13, Episode 10 - Window Watcher - Full Episode",WfA_CyKWFIk,FilmRise True Crime,2021-03-05T22:03:53Z,"In 1986, Gary Dale Larson was stabbed to death in his Edmond, Oklahoma home and then the killer sexually assaulted Larson's girlfriend Janet Haynes.

#Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.","Forensic Files,Cold Case Files,True Crime,Documentary,Nonfiction,Forensic,Television,Medical Detectives,Mystery Detectives,Murder Detectives,Court TV,Forensic Science,Crime,Medical Drama,Forensic Psychology,Detective,Mystery,Crime Scene Investigation,FilmRise",1,1140604,6913,456,PT21M16S,hd,public
"Forensic Files - Season 5, Episode 19 - Deadly Knowledge - Full Episode",M_c-SUh3XHQ,FilmRise True Crime,2021-11-11T23:00:19Z,"When 23 -year-old Tina Biggar goes missing, her boyfriend and family fear she has been murdered. A police investigation reveals details about her past that no one suspected: She was a student by day and a $100-an-hour call-girl by night.

Forensic Files is the longest-running true crime series in television history. Evidence and interviews with experts help solve real crimes, disease outbreaks and accidents around the world.

#truecrime #forensicfiles #fullepisodes
Click here to watch full episodes from Forensic Files - Season 5:
https://www.youtube.com/watch?v=Yx7RC8GRZVE&list=PLC4mqmKvz1IZfI7ioDqO63CQZ9vnPpjP_","Forensic Files,Court TV,Forensic Science,Crime Medical Drama,Forensic Psychology,Detective,Murder,Crime Scene Investigation,Criminal Minds,Cold Case Files",1,1076324,9129,1662,PT22M34S,sd,public
